ID_unique_number,Textual_Unit_ID,TextID,Stressed_unit,Morph,Lemma,Analysis,,PH023,1=o,2=u
45461,S0006-2914,0006,dummenathar,du,do·,,,2,,
45612,S0006-2941,0006,durumenar,du,do·,,,2,,
45641,S0006-2946,0006,cia dummerberthar,du,do·,,,2,,
45744,S0006-2966,0006,coduthlucher,du,do·,,,2,,
45778,S0006-2977,0006,cenduchumachtaesiu,du,2sg.poss.pron.,,,2,,
45835,S0006-2987,0006,coduinmail,du,do·,,,2,,
45923,S0006-3001,0006,an dundaberae,du,do·,,,2,,
46474,S0006-3073,0006,duaisilbi,du,do·,,,2,,
46628,S0006-3103,0006,duadbat som,du,do·,,,2,,
46704,S0006-3115,0006,duucthar,du,do·,,,2,,
46739,S0006-3122,0006,conducthe,du,do·,,,2,,
47038,S0006-3149,0006,dunaithmenadar,du,do·,,,2,,
47097,S0006-3149,0006,air du corastar,du,do·,,,2,,
47121,S0006-3149,0006,ciadudfutharcair,du,do·,,,2,,
48104,S0006-3259,0006,dugaithfiter,du,do·,,,2,,
48113,S0006-3261,0006,huare dunfutharset,du,do·,,,2,,
48127,S0006-3263,0006,dungaithar,du,do·,,,2,,
48196,S0006-3276,0006,amal dunesmiter,du,do·,,,2,,
48443,S0006-3319,0006,arduecomnacht,du,do·,,,2,,
48474,S0006-3319,0006,noch ba duloig biid immurgu,du,do 1,,,2,,
48631,S0006-3341,0006,acht duintarrae,du,do·,,,2,,
48785,S0006-3371,0006,du ucthar,du,do·,,,2,,
49010,S0006-3398,0006,dunecomnacht,du,do·,,,2,,
49136,S0006-3410,0006,dugáitha adi [leg. dudngáitha adi],du,do·,,,2,,
49294,S0006-3430,0006,amal duberad,du,do·,,,2,,
49451,S0006-3442,0006,is duremdeicsiusu,du,2sg.poss.pron.,,,2,,
49525,S0006-3457,0006,amal duberad,du,do·,,,2,,
49576,S0006-3457,0006,duesemar,du,do·,,,2,,
49599,S0006-3457,0006,ciaduindnastar,du,do·,,,2,,
49611,S0006-3458,0006,dulinat,du,do·,,,2,,
49626,S0006-3462,0006,dunecomnachtsu,du,do·,,,2,,
49942,S0006-3491,0006,duratais,du,do·,,,2,,
50220,S0006-3519,0006,air ci [leg. cia] dutairsetar [leg. dufuthairsetar] som,du,do·,,,2,,
50269,S0006-3523,0006,ducad,du,do·,,,2,,
50488,S0006-3563,0006,durata,du,do·,,,2,,
51037,S0006-3645,0006,oc du dibirciud su,du,2sg.poss.pron.,,,2,,
51042,S0006-3645,0006,oc du chaned,du,2sg.poss.pron.,,,2,,
51199,S0006-3676,0006,dusceulub,du,do·,,,2,,
51505,S0006-3721,0006,duindnaig són,du,do·,,,2,,
51968,S0006-3802,0006,dufórban,du,do·,,,2,,
52129,S0006-3834,0006,cia duerchomraictis,du,do·,,,2,,
52137,S0006-3835,0006,duárchomraicset,du,do·,,,2,,
52180,S0006-3835,0006,duáirci,du,do·,,,2,,
52340,S0006-3864,0006,cu dusésa,du,do·,,,2,,
52595,S0006-3918,0006,dugairet,du,do·,,,2,,
52708,S0006-3934,0006,duarbaid,du,do·,,,2,,
52729,S0006-3934,0006,dumbeir,du,do·,,,2,,
52755,S0006-3936,0006,dudchoisgedar,du,do·,,,2,,
52860,S0006-3947,0006,dugude,du,2sg.poss.pron.,,,2,,
52971,S0006-3965,0006,duadbat,du,do·,,,2,,
52997,S0006-3969,0006,noisduin dich::se :::o: [leg. nochis dumdichset són],du,do·,,,2,,
53058,S0006-3984,0006,dururgaib,du,do·,,,2,,
53159,S0006-4000,0006,du daruid som,du,do·,,,2,,
53556,S0006-4072,0006,duruchoisgestar,du,do·,,,2,,
53630,S0006-4086,0006,dunaircechainnsom [leg. dunairchechainnsom] fesin,du,do·,,,2,,
53638,S0006-4086,0006,indaas dunarchechainn,du,do·,,,2,,
53835,S0006-4130,0006,dubeir,du,do·,,,2,,
53997,S0006-4150,0006,dufornditer dano,du,do·,,,2,,
54160,S0006-4179,0006,duberthar,du,do·,,,2,,
54162,S0006-4179,0006,duinducbálsu,du,2sg.poss.pron.,,,2,,
54262,S0006-4197,0006,amal dundarchechainn,du,do·,,,2,,
54477,S0006-4233,0006,duduic,du,do·,,,2,,
54559,S0006-4247,0006,lasse dufuinchidid,du,do·,,,2,,
54579,S0006-4251,0006,amal dundraingertar [leg. dundrairngertar],du,do·,,,2,,
54919,S0006-4296,0006,duimchella son,du,do·,,,2,,
54937,S0006-4297,0006,duralad,du,do·,,,2,,
55056,S0006-4312,0006,dundicfitis,du,do·,,,2,,
55275,S0006-4338,0006,dulin,du,do·,,,2,,
55338,S0006-4352,0006,amal bid andurochrech,du,do·,,,2,,
55391,S0006-4363,0006,lase dumestar,du,do·,,,2,,
55447,S0006-4374,0006,dusceulai,du,do·,,,2,,
55556,S0006-4391,0006,duberat,du,do·,,,2,,
55572,S0006-4394,0006,dudecomnacht,du,do·,,,2,,
55624,S0006-4398,0006,amal dunnic,du,do·,,,2,,
55699,S0006-4403,0006,intan dumbǽrtar,du,do·,,,2,,
56045,S0006-4478,0006,dummaithisiu,du,do·,,,2,,
56065,S0006-4482,0006,durum [leg. durimi],du,do·,,,2,,
56195,S0006-4509,0006,duthuichsimem [leg -thuicsimem],du,2sg.poss.pron.,,,2,,
56316,S0006-4529,0006,duesta,du,do·,,,2,,
56329,S0006-4530,0006,duthluchimse,du,do·,,,2,,
56419,S0006-4554,0006,dufurcbad,du,do·,,,2,,
56589,S0006-4593,0006,dururgab,du,do·,,,2,,
56608,S0006-4594,0006,dunathfoichret,du,do·,,,2,,
56731,S0006-4611,0006,dubérthar,du,do·,,,2,,
56846,S0006-4638,0006,duarchiuir,du,do·,,,2,,
56916,S0006-4654,0006,duimmaircthese [leg. dumimmaircthese],du,do·,,,2,,
57028,S0006-4675,0006,cia duberat,du,do·,,,2,,
57370,S0006-4715,0006,duacradat,du,do·,,,2,,
57403,S0006-4721,0006,duacratis,du,do·,,,2,,
57470,S0006-4734,0006,durairngirtsiu,du,do·,,,2,,
57502,S0006-4738,0006,amal duntluchur,du,do·,,,2,,
57527,S0006-4740,0006,duthnae [leg. duthimnae],du,2sg.poss.pron.,,,2,,
57641,S0006-4748,0006,dumber side,du,do·,,,2,,
57725,S0006-4750,0006,dufurgat [leg. dufurgabat],du,do·,,,2,,
57956,S0006-4799,0006,dunairngarid,du,do·,,,2,,
58108,S0006-4819,0006,duairci,du,do·,,,2,,
58121,S0006-4821,0006,duninchanat,du,do·,,,2,,
58145,S0006-4828,0006,dudailter,du,do·,,,2,,
58289,S0006-4858,0006,dubeir som,du,do·,,,2,,
58480,S0006-4880,0006,dunadbat,du,do·,,,2,,
58496,S0006-4885,0006,duber [leg. duberr],du,do·,,,2,,
58526,S0006-4892,0006,duécomnacht,du,do·,,,2,,
58570,S0006-4899,0006,duber 〈som〉 [leg.duberr],du,do·,,,2,,
58578,S0006-4899,0006,duber [leg. duberr],du,do·,,,2,,
58602,S0006-4901,0006,dubeir,du,do·,,,2,,
58720,S0006-4918,0006,ducuitich,du,do·,,,2,,
58737,S0006-4923,0006,dummessursa,du,do·,,,2,,
58814,S0006-4938,0006,dudfessed,du,do·,,,2,,
58827,S0006-4942,0006,dumdísedsa,du,do·,,,2,,
58833,S0006-4942,0006,duindainsed,du,do·,,,2,,
58854,S0006-4946,0006,dunáirrcea,du,do·,,,2,,
58861,S0006-4948,0006,dumenammar,du,do·,,,2,,
58932,S0006-4970,0006,ciadufuarraid ni [leg. ciadunfuarraid ni],du,do·,,,2,,
58982,S0006-4980,0006,sechis duairsiur [leg. duairissiur] ón,du,do·,,,2,,
59044,S0006-4997,0006,dundabdurgathar,du,do·,,,2,,
59066,S0006-5003,0006,sechis dunucthar,du,do·,,,2,,
59124,S0006-5021,0006,duratis,du,do·,,,2,,
59154,S0006-5024,0006,dudurgaithe,du,do·,,,2,,
59188,S0006-5029,0006,durumenatarsom,du,do·,,,2,,
59315,S0006-5057,0006,intan duregam,du,do·,,,2,,
59322,S0006-5059,0006,ocdumoladsu,du,2sg.poss.pron.,,,2,,
59342,S0006-5064,0006,duṅgnísom,du,do·,,,2,,
59356,S0006-5068,0006,duairndredat,du,do·,,,2,,
59406,S0006-5082,0006,dubertar,du,do·,,,2,,
59512,S0006-5102,0006,dummidethar,du,do·,,,2,,
59549,S0006-5108,0006,duchaiter,du,do·,,,2,,
59592,S0006-5124,0006,amal duratsat,du,do·,,,2,,
59844,S0006-5157,0006,cudussceulat,du,do·,,,2,,
59932,S0006-5171,0006,dulinat ón,du,do·,,,2,,
59971,S0006-5181,0006,durim [leg. durimi],du,do·,,,2,,
60090,S0006-5208,0006,ol dufuairc,du,do·,,,2,,
60132,S0006-5218,0006,dubertis,du,do·,,,2,,
60225,S0006-5233,0006,duuic,du,do·,,,2,,
60304,S0006-5250,0006,duchrechat,du,do·,,,2,,
60313,S0006-5253,0006,dufuargat,du,do·,,,2,,
60410,S0006-5263,0006,duchrecha,du,do·,,,2,,
60428,S0006-5267,0006,dunaircea,du,do·,,,2,,
60432,S0006-5268,0006,ducomarr,du,do·,,,2,,
60533,S0006-5284,0006,duthluchetar,du,do·,,,2,,
60542,S0006-5284,0006,duberat,du,do·,,,2,,
60623,S0006-5294,0006,dufoirndither,du,do·,,,2,,
60690,S0006-5316,0006,duthrocairi,du,2sg.poss.pron.,,,2,,
60752,S0006-5328,0006,dunaírceat,du,do·,,,2,,
60927,S0006-5359,0006,dumbirsiu,du,do·,,,2,,
60989,S0006-5368,0006,dufrecndarcussu,du,2sg.poss.pron.,,,2,,
61041,S0006-5378,0006,duacarbat,du,do·,,,2,,
61052,S0006-5382,0006,duairṅgerat,du,do·,,,2,,
61151,S0006-5394,0006,anduruimdetar,du,do·,,,2,,
61228,S0006-5404,0006,centabairt dait siu dufortachtae,du,2sg.poss.pron.,,,2,,
61263,S0006-5409,0006,dundabera,du,do·,,,2,,
61305,S0006-5417,0006,dumbir,du,do·,,,2,,
61348,S0006-5424,0006,dunindbithe,du,do·,,,2,,
61533,S0006-5457,0006,duerchomrac [leg. duerchomracat],du,do·,,,2,,
61602,S0006-5481,0006,dubertis,du,do·,,,2,,
61609,S0006-5481,0006,du imthrenugud du cháingnímae siu,du,2sg.poss.pron.,,,2,,
61814,S0006-5512,0006,dufirinnisiu,du,2sg.poss.pron.,,,2,,
61919,S0006-5529,0006,duintad,du,do·,,,2,,
61926,S0006-5529,0006,dubeir som,du,do·,,,2,,
61943,S0006-5529,0006,amal dundadbat som sís on,du,do·,,,2,,
62089,S0006-5550,0006,acht duimmarthar,du,do·,,,2,,
62237,S0006-5568,0006,dubeir,du,do·,,,2,,
62294,S0006-5572,0006,dubuith,du,do 1,,,2,,
62514,S0006-5601,0006,dufoscaiget,du,do·,,,2,,
62550,S0006-5603,0006,durormacht,du,do·,,,2,,
62815,S0006-5643,0006,duratsom,du,do·,,,2,,
63060,S0006-5678,0006,intan durochratar,du,do·,,,2,,
63280,S0006-5709,0006,dusercaesiu,du,2sg.poss.pron.,,,2,,
63401,S0006-5729,0006,duratis,du,do·,,,2,,
63442,S0006-5737,0006,iarsindí dunnucsat,du,do·,,,2,,
63462,S0006-5740,0006,duforbad,du,do·,,,2,,
63489,S0006-5742,0006,dufubaitis,du,do·,,,2,,
63846,S0006-5813,0006,dufortachta,du,2sg.poss.pron.,,,2,,
63852,S0006-5814,0006,trí fochsul daitsiu dufortacht,du,2sg.poss.pron.,,,2,,
63974,S0006-5832,0006,duarngirsom,du,do·,,,2,,
64150,S0006-5851,0006,dudaforsat,du,do·,,,2,,
64457,S0006-5889,0006,ciadurat som,du,do·,,,2,,
64667,S0006-5924,0006,emid dusceula,du,do·,,,2,,
64920,S0006-5961,0006,dunecomnacht,du,do·,,,2,,
64965,S0006-5970,0006,durimi,du,do·,,,2,,
65009,S0006-5978,0006,dufuargabsat,du,do·,,,2,,
65033,S0006-5981,0006,andurinfid,du,do·,,,2,,
65273,S0006-6028,0006,dusfeded,du,do·,,,2,,
65383,S0006-6040,0006,dufuairthed,du,do·,,,2,,
65489,S0006-6061,0006,durochoisgestar,du,do·,,,2,,
65547,S0006-6067,0006,durochthaisset,du,do·,,,2,,
65821,S0006-6109,0006,durochosgestar,du,do·,,,2,,
65827,S0006-6111,0006,dusṅderaid æm,du,do·,,,2,,
65855,S0006-6118,0006,amal dunerberar,du,do·,,,2,,
65874,S0006-6118,0006,duarbarthasom,du,do·,,,2,,
65928,S0006-6129,0006,duairilb,du,do·,,,2,,
66018,S0006-6146,0006,dunaircibed,du,do·,,,2,,
66087,S0006-6156,0006,dudafeded,du,do·,,,2,,
66158,S0006-6170,0006,duadbatsom,du,do·,,,2,,
66303,S0006-6196,0006,dumberaesiu,du,do·,,,2,,
66377,S0006-6210,0006,dunadbat,du,do·,,,2,,
66484,S0006-6234,0006,frecṅdarcus du fortachtae,du,2sg.poss.pron.,,,2,,
66503,S0006-6234,0006,dutiagar,du,do·,,,2,,
66539,S0006-6234,0006,dutiagar,du,do·,,,2,,
66615,S0006-6248,0006,dundaleter,du,do·,,,2,,
66714,S0006-6269,0006,dusclaid,du,do·,,,2,,
66781,S0006-6276,0006,dusceulai,du,do·,,,2,,
66862,S0006-6298,0006,dundiusgada ón,du,do·,,,2,,
66911,S0006-6302,0006,duratad,du,do·,,,2,,
67095,S0006-6328,0006,intan duratus,du,do·,,,2,,
67265,S0006-6349,0006,dutiagat,du,do·,,,2,,
67401,S0006-6381,0006,durither [leg. durimther],du,do·,,,2,,
67587,S0006-6409,0006,amal duratad,du,do·,,,2,,
67854,S0006-6443,0006,dufórmastar,du,do·,,,2,,
67891,S0006-6451,0006,dundórbiamni,du,do·,,,2,,
67946,S0006-6456,0006,durairngert,du,do·,,,2,,
67987,S0006-6463,0006,durelsat,du,do·,,,2,,
68030,S0006-6475,0006,dudiurgat,du,do·,,,2,,
68046,S0006-6479,0006,dubir,du,do·,,,2,,
68060,S0006-6481,0006,duberar,du,do·,,,2,,
68065,S0006-6482,0006,cumscugud· du diglae,du,2sg.poss.pron.,,,2,,
68097,S0006-6488,0006,duarṅgir ón,du,do·,,,2,,
68125,S0006-6490,0006,durigat,du,do·,,,2,,
68192,S0006-6512,0006,dutiagtar,du,do·,,,2,,
68209,S0006-6519,0006,durimiubsa,du,do·,,,2,,
68223,S0006-6520,0006,dumes,du,2sg.poss.pron.,,,2,,
68282,S0006-6530,0006,du frecur cheill siu,du,2sg.poss.pron.,,,2,,
68549,S0006-6582,0006,dulondassasu,du,2sg.poss.pron.,,,2,,
68721,S0006-6611,0006,dumimmerchell,du,do·,,,2,,
68730,S0006-6613,0006,duimcheltar,du,do·,,,2,,
68733,S0006-6614,0006,dutéigtis,du,do·,,,2,,
68748,S0006-6617,0006,lase dufuinchidet,du,do·,,,2,,
68803,S0006-6621,0006,durairngert,du,do·,,,2,,
68851,S0006-6633,0006,durairngert,du,do·,,,2,,
69002,S0006-6664,0006,dubeir som,du,do·,,,2,,
69012,S0006-6664,0006,dubeir,du,do·,,,2,,
69095,S0006-6685,0006,amal dundarairgiurtsa,du,do·,,,2,,
69183,S0006-6710,0006,duforsaisset,du,do·,,,2,,
69230,S0006-6726,0006,codunnaissilbtheni,du,do·,,,2,,
69276,S0006-6732,0006,duerchomraici,du,do·,,,2,,
69359,S0006-6744,0006,airdubir,du,do·,,,2,,
69489,S0006-6767,0006,dudechummar,du,do·,,,2,,
69531,S0006-6778,0006,duicsem,du,do·,,,2,,
69567,S0006-6781,0006,ducomart,du,do·,,,2,,
69591,S0006-6786,0006,ciadudfailci,du,do·,,,2,,
69604,S0006-6789,0006,dubertar,du,do·,,,2,,
69628,S0006-6791,0006,durogab,du,do·,,,2,,
69693,S0006-6800,0006,dutiagat,du,do·,,,2,,
69723,S0006-6804,0006,dubirsiu,du,do·,,,2,,
69737,S0006-6805,0006,amal dundechutar,du,do·,,,2,,
69821,S0006-6817,0006,duerchanar,du,do·,,,2,,
69892,S0006-6833,0006,du chuimlengu,du,2sg.poss.pron.,,,2,,
70170,S0006-6881,0006,dufiurrsa,du,do·,,,2,,
70378,S0006-6914,0006,dummunetar som,du,do·,,,2,,
71194,S0006-7061,0006,dutiagar,du,do·,,,2,,
71307,S0006-7085,0006,duairilbed,du,do·,,,2,,
71513,S0006-7129,0006,duberadsom,du,do·,,,2,,
71628,S0006-7150,0006,duscath,du,2sg.poss.pron.,,,2,,
72080,S0006-7242,0006,amal duneclan [leg. duneclannar],du,do·,,,2,,
72095,S0006-7242,0006,duérglas,du,do·,,,2,,
72174,S0006-7254,0006,dundórbiat,du,do·,,,2,,
72284,S0006-7285,0006,robu dufuissemar,du,do·,,,2,,
72510,S0006-7341,0006,duairilbed,du,do·,,,2,,
73021,S0006-7430,0006,durairṅgert,du,do·,,,2,,
73040,S0006-7432,0006,dudaánaíc,du,do·,,,2,,
73046,S0006-7433,0006,amal dunedbarar,du,do·,,,2,,
73547,S0006-7510,0006,cia duthluich [leg. duthluiched],du,do·,,,2,,
73650,S0006-7527,0006,dunforsailc,du,do·,,,2,,
73711,S0006-7536,0006,durími,du,do·,,,2,,
73787,S0006-7549,0006,it dugnimaisiu,du,2sg.poss.pron.,,,2,,
74114,S0006-7604,0006,durairṅgert,du,do·,,,2,,
74201,S0006-7619,0006,ducrechubsa,du,do·,,,2,,
74206,S0006-7621,0006,dufurr [leg. dufiir],du,do·,,,2,,
75335,S0006-7816,0006,duárbaid tra,du,do·,,,2,,
75596,S0006-7858,0006,dunairrcea,du,do·,,,2,,
75717,S0006-7888,0006,sechis durairngert són,du,do·,,,2,,
75733,S0006-7891,0006,duatalictis [leg. duatailctis],du,do·,,,2,,
75761,S0006-7899,0006,acht durumenar,du,do·,,,2,,
75803,S0006-7910,0006,dubertha,du,do·,,,2,,
75859,S0006-7922,0006,duimmaircthe,du,do·,,,2,,
76406,S0006-7984,0006,denum duthuilesiu,du,2sg.poss.pron.,,,2,,
76443,S0006-7991,0006,du frecur ceillsiu,du,2sg.poss.pron.,,,2,,
76451,S0006-7994,0006,dutethidensu,du,2sg.poss.pron.,,,2,,
76999,S0006-8118,0006,ciadusnadbat,du,do·,,,2,,
77250,S0006-8166,0006,duuc,du,do·,,,2,,
77715,S0006-8237,0006,duferthar,du,do·,,,2,,
77739,S0006-8242,0006,an dufurgaib,du,do·,,,2,,
77774,S0006-8249,0006,duroigasu,du,do·,,,2,,
77992,S0006-8283,0006,co dururgaib,du,do·,,,2,,
77999,S0006-8284,0006,nochis dunaidbdet són,du,do·,,,2,,
78194,S0006-8323,0006,duslaid,du,do·,,,2,,
78344,S0006-8359,0006,lasse dusente,du,do·,,,2,,
114789,S0012-7,0012,du ferti,du,do 1,,,2,,
114826,S0012-17,0012,du pool,du,do 1,,,2,,
114968,S0012-50,0012,dunaib chethrairib,du,do 1,,,2,,
115080,S0012-75,0012,du chli,du,do 1,,,2,,
115111,S0012-88,0012,dund naueirchinniuch,du,do 1,,,2,,
115116,S0012-89,0012,du gaimigud,du,do 1,,,2,,
115771,S0017-5,0017,dun duinu,du,do 1,,,2,,
116212,S0021-40,0021,dunaib acubarthib,du,do 1,,,2,,
116413,S0021-75,0021,du dialecticc,du,do 1,,,2,,
116610,S0022-2,0022,du árim,du,do 1,,,2,,
116656,S0022-5,0022,du thesbuith,du,do 1,,,2,,
116668,S0022-5,0022,du slúnd,du,do 1,,,2,,
116911,S0022-34,0022,dunaib erdom<d>naib,du,do 1,,,2,,
117114,S0022-70,0022,du gréin,du,do 1,,,2,,
117650,S0022-186,0022,dund egypt,du,do 1,,,2,,
120146,S0050-56,0050,ni du choscrad ,du,do 1,,,2,,
120316,S0050-76,0050,mad du rúin,du,do 1,,,2,,
120521,S0050-97,0050,ma[d] du ruin,du,do 1,,,2,,
114611,S0062-33,0062,du Dichoin,du,do 1,,,2,,
114981,S0012-51,0012,du gallasu,du,2sg.poss.pron.,,,2,,
28076,S0006-41,0006,dutmenmainsiu,du,do 1,dat.,,2,,
28278,S0006-74,0006,dudenum,du,do 1,dat.,,2,,
28475,S0006-108,0006,duntfoirbthetaid,du,do 1,dat.,,2,,
28782,S0006-154,0006,dugním,du,do 1,dat.,,2,,
28786,S0006-155,0006,dunt imluad,du,do 1,dat.,,2,,
28982,S0006-208,0006,as duchrist,du,do 1,dat.,,2,,
28993,S0006-210,0006,ciaduneuch,du,do 1,dat.,,2,,
29033,S0006-218,0006,duduaid,du,do 1,dat.,,2,,
29275,S0006-252,0006,slige dundaingiul innanassar,du,do 1,dat.,,2,,
29744,S0006-322,0006,dundaimsir,du,do 1,dat.,,2,,
29852,S0006-349,0006,dund fognam hisin,du,do 1,dat.,,2,,
31185,S0006-592,0006,dunderchoiliud,du,do 1,dat.,,2,,
31351,S0006-616,0006,amal as dundfercach,du,do 1,dat.,,2,,
32332,S0006-789,0006,dundfaithsini,du,do 1,dat.,,2,,
33069,S0006-895,0006,cid du deacht maicc,du,do 1,dat.,,2,,
33315,S0006-928,0006,duatlugud bude,du,do 1,dat.,,2,,
34099,S0006-1080,0006,dundiriug,du,do 1,dat.,,2,,
34119,S0006-1083,0006,indithem durés [leg. dugrés],du,do 1,dat.,,2,,
34324,S0006-1116,0006,duécnduch dǽ,du,do 1,dat.,,2,,
34486,S0006-1153,0006,dundairngabail,du,do 1,dat.,,2,,
34525,S0006-1161,0006,dumgabailse,du,do 1,dat.,,2,,
35345,S0006-1285,0006,dungabail innammraithemnachtae,du,do 1,dat.,,2,,
35409,S0006-1300,0006,corbu dureir nachaili,du,do 1,dat.,,2,,
35514,S0006-1308,0006,duairbirt,du,do 1,dat.,,2,,
35578,S0006-1316,0006,dungabail,du,do 1,dat.,,2,,
35613,S0006-1319,0006,ammiseriam duthabairt,du,do 1,dat.,,2,,
35645,S0006-1327,0006,dudigail,du,do 1,dat.,,2,,
35785,S0006-1352,0006,is dusuidib,du,do 1,dat.,,2,,
36396,S0006-1462,0006,ciaduforcunn,du,do 1,dat.,,2,,
36501,S0006-1480,0006,duchetul,du,do 1,dat.,,2,,
36507,S0006-1482,0006,amal as dunchaindénmidiu,du,do 1,dat.,,2,,
36723,S0006-1526,0006,duár,du,do 1,dat.,,2,,
36732,S0006-1530,0006,dumí imbirt,du,do 1,dat.,,2,,
36949,S0006-1571,0006,dundi,du,do 1,dat.,,2,,
37163,S0006-1615,0006,combad du dethriub,du,do 1,dat.,,2,,
37173,S0006-1615,0006,combad du deichthrib immurgu,du,do 1,dat.,,2,,
37286,S0006-1637,0006,du iudeib 7 gentib,du,do 1,dat.,,2,,
38258,S0006-1765,0006,dufuillem argait,du,do 1,dat.,,2,,
38864,S0006-1865,0006,huare nach du noibi,du,do 1,dat.,,2,,
38893,S0006-1865,0006,im du iudaib fagentib,du,do 1,dat.,,2,,
39043,S0006-1873,0006,ducec [leg. ducech] sainredach 7 rubrigach,du,do 1,dat.,,2,,
39323,S0006-1917,0006,dund fochridigud,du,do 1,dat.,,2,,
40623,S0006-2155,0006,du th(aid)bsin innan guas 7 in soirtha,du,do 1,dat.,,2,,
40669,S0006-2157,0006,du bas,du,do 1,dat.,,2,,
40684,S0006-2162,0006,dundaíl,du,do 1,dat.,,2,,
40710,S0006-2168,0006,dudenum,du,do 1,dat.,,2,,
40718,S0006-2169,0006,du ebirt,du,do 1,dat.,,2,,
40720,S0006-2169,0006,dugnuís dǽ,du,do 1,dat.,,2,,
41036,S0006-2211,0006,dufortacht són,du,do 1,dat.,,2,,
41091,S0006-2223,0006,dunennac,du,do 1,dat.,,2,,
41169,S0006-2252,0006,duinchoscaibse [leg. duminchoscaibse],du,do 1,dat.,,2,,
41211,S0006-2261,0006,digail duthabairt,du,do 1,dat.,,2,,
41275,S0006-2271,0006,dudia,du,do 1,dat.,,2,,
41628,S0006-2313,0006,duetarcnu de,du,do 1,dat.,,2,,
41752,S0006-2335,0006,duthabair [leg. duthabairt],du,do 1,dat.,,2,,
41771,S0006-2338,0006,duetarcnu dæ tréu,du,do 1,dat.,,2,,
42651,S0006-2476,0006,dumthorgabail,du,do 1,dat.,,2,,
42768,S0006-2494,0006,dunchried,du,do 1,dat.,,2,,
42774,S0006-2494,0006,duntalam,du,do 1,dat.,,2,,
42899,S0006-2511,0006,dut inuilligiud su,du,do 1,dat.,,2,,
43165,S0006-2556,0006,dugabail rigi,du,do 1,dat.,,2,,
43364,S0006-2594,0006,dun huiliu iarbunatattu,du,do 1,dat.,,2,,
43967,S0006-2679,0006,dumfortacht,du,do 1,dat.,,2,,
44354,S0006-2709,0006,duneuch,du,do 1,dat.,,2,,
44455,S0006-2723,0006,huare nach dudia,du,do 1,dat.,,2,,
44725,S0006-2769,0006,duṅdaleith [leg. duṅdalaleith],du,do 1,dat.,,2,,
44795,S0006-2783,0006,duthrachta [leg. duthrachtad],du,do 1,dat.,,2,,
44932,S0006-2810,0006,dudenum,du,do 1,dat.,,2,,
45067,S0006-2837,0006,duepeirt,du,do 1,dat.,,2,,
45217,S0006-2871,0006,duntenid,du,do 1,dat.,,2,,
45519,S0006-2927,0006,is du óirét [leg. óinrét],du,do 1,dat.,,2,,
45526,S0006-2927,0006,duchuithiu,du,do 1,dat.,,2,,
45820,S0006-2982,0006,duadradaib idal,du,do 1,dat.,,2,,
45976,S0006-3012,0006,dungnim,du,do 1,dat.,,2,,
45983,S0006-3012,0006,duforbu,du,do 1,dat.,,2,,
46228,S0006-3044,0006,du digail,du,do 1,dat.,,2,,
46231,S0006-3044,0006,dufortacht,du,do 1,dat.,,2,,
47129,S0006-3149,0006,is du atlugud buide,du,do 1,dat.,,2,,
47433,S0006-3184,0006,dumolad,du,do 1,dat.,,2,,
47581,S0006-3204,0006,dumlassacht etarcni dǽ,du,do 1,dat.,,2,,
47823,S0006-3230,0006,dutabairt diglae,du,do 1,dat.,,2,,
48301,S0006-3300,0006,duthabairt,du,do 1,dat.,,2,,
48345,S0006-3306,0006,dunaib atlaigthib buide,du,do 1,dat.,,2,,
49470,S0006-3444,0006,dudoinib,du,do 1,dat.,,2,,
49478,S0006-3444,0006,dunaib anmandib amlabrib,du,do 1,dat.,,2,,
49619,S0006-3461,0006,dudeicsin soilse dǽ,du,do 1,dat.,,2,,
50202,S0006-3513,0006,dudenum degnima,du,do 1,dat.,,2,,
50271,S0006-3523,0006,duthaidbsin,du,do 1,dat.,,2,,
50298,S0006-3527,0006,duchuingid comsoínmige,du,do 1,dat.,,2,,
50479,S0006-3563,0006,dunpecthach ón,du,do 1,dat.,,2,,
50777,S0006-3609,0006,duíc,du,do 1,dat.,,2,,
51564,S0006-3731,0006,duthormuch indrelta són,du,do 1,dat.,,2,,
51626,S0006-3742,0006,dugabail,du,do 1,dat.,,2,,
52067,S0006-3821,0006,dundlobraise,du,do 1,dat.,,2,,
52167,S0006-3835,0006,dutairciud,du,do 1,dat.,,2,,
52244,S0006-3846,0006,duthindnaccul,du,do 1,dat.,,2,,
52246,S0006-3846,0006,duneuch,du,do 1,dat.,,2,,
52287,S0006-3851,0006,duchetbaid,du,do 1,dat.,,2,,
52289,S0006-3851,0006,duthormuch galair,du,do 1,dat.,,2,,
52411,S0006-3881,0006,duthaidbsin inchosmailseo,du,do 1,dat.,,2,,
52435,S0006-3883,0006,duthabairt diglae,du,do 1,dat.,,2,,
52515,S0006-3905,0006,dudurai,du,do 1,dat.,,2,,
52519,S0006-3906,0006,indfoisitiu duthabairt,du,do 1,dat.,,2,,
52604,S0006-3918,0006,duthabairt diglae,du,do 1,dat.,,2,,
52668,S0006-3928,0006,duthabairt innandigal,du,do 1,dat.,,2,,
52915,S0006-3959,0006,duthabairt díglae,du,do 1,dat.,,2,,
53040,S0006-3979,0006,duadradaib ídal,du,do 1,dat.,,2,,
53117,S0006-3995,0006,dunaib egiptacdib,du,do 1,dat.,,2,,
53126,S0006-3996,0006,duchannandib,du,do 1,dat.,,2,,
